DatGeracaoConjuntoDados;AnoLeilao;DatLeilao;NumLeilao;DscNumeroLeilaoCCEE;DscTipoLeilao;NomEmpreendimento;CodCEG;IdeNucleoCEG;SigTipoGeracao;DscFonteEnergia;DscDetalhamentoFonteEnergia;MdaPotenciaInstaladaMW;MdaGarantiaFisicaSEL;VlrEnergiaVendida;VlrPrecoTeto;VlrPrecoLeilao;VlrDesagio;VlrInvestimentoPrevisto;MdaDuracaoContrato;SigUFPrincipal;VlrCotacaoDolar;VlrPrecoTetoDolar;VlrPrecoDolar;VlrInvestimentoDolar;DscEmpresaVencedora
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Bela Vista;PCH.PH.PR.029576-0;29576;PCH;Hidro;Hidro;29,00;16,64;14,70;290,00;195,70;32,51;182023470,00;30;PR;3,88;72,67;50,39;46864951,08;Copel Geração e Transmissão S.A.
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Casa De Forca;UTE.AI.SP.028063-1;28063;UTE;Biomassa;Bagaço de Cana;8,48;2,60;1,40;308,00;179,16;41,83;11225000,00;25;SP;3,88;77,30;46,13;2890061,79;Alcoeste Bioenergia Fernandópolis S.A.
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Nova Ponte Queimada II;CGH.PH.MG.028570-6;28570;CGH;Hidro;Hidro;3,00;1,94;1,90;290,00;195,00;32,75;14196420,00;30;MG;3,88;72,67;50,21;3655102,99;Energia Limpa Participações Ltda.
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Lucia Cherobim;PCH.PH.PR.028419-0;28419;PCH;Hidro;Hidro;28,00;16,57;16,50;290,00;189,95;34,50;271983650,00;30;PR;3,88;72,67;48,91;70026686,41;CPFL Energias Renováveis S.A.
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Boa Vista II;PCH.PH.PR.000273-9;273;PCH;Hidro;Hidro;16,00;6,90;6,00;290,00;196,66;32,18;54953000,00;30;PR;3,88;72,67;50,63;14148558,19;PCH BV II Geração de Energia Ltda
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Baixo Iguacu;UHE.PH.PR.030923-0;30923;UHE;Hidro;Hidro;350,20;171,30;23,40;151,68;151,68;,00;,00;30;PR;3,88;37,05;39,05;,00;Geração Céu Azul S.A.
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Alto Guapore 2;PCH.PH.MT.035646-8;35646;PCH;Hidro;Hidro;7,00;5,01;,80;290,00;194,99;32,76;7412440,00;30;MT;3,88;72,67;50,20;1908455,20;Pan Partners Administração Patrimonial Ltda.
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Vila Ceará I;EOL.CV.RN.036980-2;36980;EOL;Eólica;Eólica;22,00;13,40;8,20;227,00;93,00;59,03;90227510,00;20;RN;3,88;56,44;23,94;23230563,85;Voltalia Energia do Brasil Ltda.
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Sao Fernando 2;EOL.CV.RN.037075-4;37075;EOL;Eólica;Eólica;69,30;30,60;29,90;227,00;93,33;58,88;346500000,00;20;RN;3,88;56,44;24,03;89212152,42;Enerfin do Brasil Sociedade de Energia Ltda.
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Serra da Babilonia A;EOL.CV.BA.037083-5;37083;EOL;Eólica;Eólica;18,80;8,40;8,40;227,00;88,46;61,03;65800000,00;20;BA;3,88;56,44;22,78;16941297,63;Jardim Botânico Geração De Energia E Participações S.A.
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Ventos de São Januário 20;EOL.CV.BA.037102-5;37102;EOL;Eólica;Eólica;8,40;4,10;1,20;227,00;79,00;65,19;37800000,00;20;BA;3,88;56,44;20,34;9732234,81;Ventos de São Januário Energias Renováveis S.A.
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Ventos de São Januário 21;EOL.CV.BA.037103-3;37103;EOL;Eólica;Eólica;8,40;4,00;1,20;227,00;79,00;65,19;37800000,00;20;BA;3,88;56,44;20,34;9732234,81;Ventos de São Januário Energias Renováveis S.A.
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Ventos de São Januário 22;EOL.CV.BA.037104-1;37104;EOL;Eólica;Eólica;8,40;4,10;1,20;227,00;79,00;65,19;37800000,00;20;BA;3,88;56,44;20,34;9732234,81;Ventos de São Januário Energias Renováveis S.A.
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Jerusalem I;EOL.CV.RN.037294-3;37294;EOL;Eólica;Eólica;29,40;15,30;4,60;227,00;94,00;58,59;167301350,00;20;RN;3,88;56,44;24,20;43074497,94;EDP Renováveis Brasil S.A.
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Jerusalem II;EOL.CV.RN.037295-1;37295;EOL;Eólica;Eólica;29,40;14,90;4,50;227,00;94,00;58,59;167101350,00;20;RN;3,88;56,44;24,20;43023004,63;EDP Renováveis Brasil S.A.
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Jerusalem III;EOL.CV.RN.037296-0;37296;EOL;Eólica;Eólica;29,40;16,90;8,80;227,00;94,00;58,59;164569750,00;20;RN;3,88;56,44;24,20;42371202,37;EDP Renováveis Brasil S.A.
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Jerusalem IV;EOL.CV.RN.037297-8;37297;EOL;Eólica;Eólica;29,40;17,00;8,90;227,00;94,00;58,59;167301350,00;20;RN;3,88;56,44;24,20;43074497,94;EDP Renováveis Brasil S.A.
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Jerusalem V;EOL.CV.RN.037298-6;37298;EOL;Eólica;Eólica;29,40;16,20;8,50;227,00;94,00;58,59;164569550,00;20;RN;3,88;56,44;24,20;42371150,88;EDP Renováveis Brasil S.A.
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Jerusalem VI;EOL.CV.RN.037299-4;37299;EOL;Eólica;Eólica;29,40;17,20;9,90;227,00;94,00;58,59;164023430,00;20;RN;3,88;56,44;24,20;42230543,25;EDP Renováveis Brasil S.A.
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Sede II;PCH.PH.RS.037300-1;37300;PCH;Hidro;Hidro;6,96;2,89;2,30;290,00;195,97;32,42;40473000,00;30;RS;3,88;72,67;50,46;10420442,84;IJUI Centenaria Geração SPE Ltda
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Ventos da Bahia XXIII;EOL.CV.BA.035234-9;35234;EOL;Eólica;Eólica;32,20;17,30;11,20;227,00;94,33;58,44;177694090,00;20;BA;3,88;56,44;24,29;45750280,64;VDB F3 Geração de Energia S.A.
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Ventos da Bahia XXVII;EOL.CV.BA.034889-9;34889;EOL;Eólica;Eólica;25,30;12,40;11,20;227,00;94,33;58,44;139616790,00;20;BA;3,88;56,44;24,29;35946650,36;VDB F3 Geração de Energia S.A.
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Rio Vermelho 3;UTE.AI.SP.035093-1;35093;UTE;Biomassa;Bagaço de Cana;20,00;8,40;8,40;308,00;175,00;43,18;36929000,00;25;SP;3,88;77,30;45,06;9507981,46;Glencane Bioenergia S.A.
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Ventos de São Januário 04;EOL.CV.BA.032641-0;32641;EOL;Eólica;Eólica;28,60;14,90;2,40;227,00;91,33;59,76;128700000,00;20;BA;3,88;56,44;23,51;33135942,33;Parque Eólico Ventos De São Januário 04 S.A.
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Ventos de São Januário 05;EOL.CV.BA.032644-5;32644;EOL;Eólica;Eólica;29,40;15,50;13,10;227,00;92,11;59,42;132301000,00;20;BA;3,88;56,44;23,72;34063079,30;EDF EN DO BRASIL PARTICIPAÇÕES Ltda.
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Ventos de São Januário 14;EOL.CV.BA.033533-9;33533;EOL;Eólica;Eólica;28,60;13,70;4,30;227,00;91,33;59,76;128700000,00;20;BA;3,88;56,44;23,51;33135942,33;Parque Eólico Ventos De São Januário 14 S.A.
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Ventos de São Januário 01;EOL.CV.BA.033508-8;33508;EOL;Eólica;Eólica;28,60;15,30;5,00;227,00;91,33;59,76;128700000,00;20;BA;3,88;56,44;23,51;33135942,33;Parque Eólico Ventos De São Januário 01 S.A.
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Ventos de São Januário 03;EOL.CV.BA.033521-5;33521;EOL;Eólica;Eólica;29,40;15,40;9,70;227,00;92,11;59,42;132301000,00;20;BA;3,88;56,44;23,72;34063079,30;EDF EN DO BRASIL PARTICIPAÇÕES Ltda.
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Ventos de São Januário 06;EOL.CV.BA.033523-1;33523;EOL;Eólica;Eólica;29,40;15,50;11,00;227,00;92,11;59,42;132301000,00;20;BA;3,88;56,44;23,72;34063079,30;EDF EN DO BRASIL PARTICIPAÇÕES Ltda.
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Ventos de São Januário 10;EOL.CV.BA.033529-0;33529;EOL;Eólica;Eólica;29,40;14,60;11,30;227,00;92,11;59,42;132301000,00;20;BA;3,88;56,44;23,72;34063079,30;EDF EN DO BRASIL PARTICIPAÇÕES Ltda.
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Ventos de São Januário 11;EOL.CV.BA.033530-4;33530;EOL;Eólica;Eólica;29,40;14,50;11,00;227,00;92,11;59,42;132301000,00;20;BA;3,88;56,44;23,72;34063079,30;EDF EN DO BRASIL PARTICIPAÇÕES Ltda.
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Ventos de São Januário 13;EOL.CV.BA.033532-0;33532;EOL;Eólica;Eólica;28,60;13,70;4,30;227,00;91,33;59,76;128700000,00;20;BA;3,88;56,44;23,51;33135942,33;Parque Eólico Ventos De São Januário 13 S.A.
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Monte Verde III;EOL.CV.RN.033881-8;33881;EOL;Eólica;Eólica;58,90;33,50;32,50;227,00;87,00;61,67;206642000,00;20;RN;3,88;56,44;22,40;53203398,56;EDP Renováveis Brasil S.A.
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Ouro Branco;CGH.PH.PR.034015-4;34015;CGH;Hidro;Hidro;4,00;2,85;1,40;290,00;194,99;32,76;20579510,00;30;PR;3,88;72,67;50,20;5298535,02;Central Hidrelétrica Ouro Branco Ltda
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Monte Verde I;EOL.CV.RN.032518-0;32518;EOL;Eólica;Eólica;69,30;41,20;40,00;227,00;87,00;61,67;238388000,00;20;RN;3,88;56,44;22,40;61376931,00;EDP Renováveis Brasil S.A.
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Monte Verde II;EOL.CV.RN.032519-8;32519;EOL;Eólica;Eólica;65,83;40,30;39,10;227,00;87,00;61,67;227806000,00;20;RN;3,88;56,44;22,40;58652420,19;EDP Renováveis Brasil S.A.
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Ventos da Bahia XIII;EOL.CV.BA.032535-0;32535;EOL;Eólica;Eólica;34,50;16,90;12,70;227,00;94,33;58,44;190386530,00;20;BA;3,88;56,44;24,29;49018159,11;VDB F3 Geração de Energia S.A.
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Ventos da Bahia XIV;EOL.CV.BA.032536-8;32536;EOL;Eólica;Eólica;36,80;15,30;5,90;227,00;94,33;58,44;203078950,00;20;BA;3,88;56,44;24,29;52286032,44;VDB F3 Geração de Energia S.A.
2022-10-01;2018;2018-08-13;2018/3;28º LEN;A-6;Antonio Prado;CGH.PH.MG.031618-0;31618;CGH;Hidro;Hidro;1,00;,80;5,00;290,00;195,99;32,41;56142150,00;30;MT;3,88;72,67;50,46;14454724,51;Antonio Prado Energia S.A.
2022-10-01;2019;2019-06-28;2019/3;29º LEN;A-4;Foz do Cedro;PCH.PH.MT.034560-1;34560;PCH;Hidro;Hidro;24,00;13,90;13,90;288,00;198,88;30,94;178705920,00;30;MT;3,84;72,98;51,78;46525883,88;Rio do Cedro Energia Ltda.
2022-10-01;2019;2019-06-28;2019/3;29º LEN;A-4;Águas da Serra;PCH.PH.SC.035496-1;35496;PCH;Hidro;Hidro;22,50;12,21;8,60;288,00;199,00;30,90;68074360,00;30;SC;3,84;72,98;51,81;17723082,53;CEESAM - Cooperativa Geradora de Energia Elétrica e Desenvolvimento Santa Maria
2022-10-01;2019;2019-06-28;2019/3;29º LEN;A-4;Vila Alagoas III;EOL.CV.RN.036984-5;36984;EOL;Eólica;Eólica;21,00;11,00;3,30;208,00;79,92;61,57;86126250,00;20;RN;3,84;52,15;20,81;22422871,65;Voltalia Energia do Brasil Ltda. II
2022-10-01;2019;2019-06-28;2019/3;29º LEN;A-4;Celso Ramos;PCH.PH.SC.000742-0;742;PCH;Hidro;Hidro;8,29;2,97;2,90;288,00;201,11;30,17;37164000,00;30;SC;3,84;72,98;52,36;9675605,31;Celesc Geração S.A.
2022-10-01;2019;2019-06-28;2019/3;29º LEN;A-4;Poço Fundo Ampliação;PCH.PH.MG.002092-3;2092;PCH;Hidro;Hidro;20,84;11,02;11,00;288,00;195,50;32,11;143072910,00;30;MG;3,84;72,98;50,90;37248870,09;Cemig Geração e Transmissão S.A.
2022-10-01;2019;2019-06-28;2019/3;29º LEN;A-4;Sonora;UTE.AI.MS.027385-6;27385;UTE;Biomassa;Bagaço de Cana;21,39;9,50;7,40;311,00;179,87;42,16;50000000,00;20;MS;3,84;78,97;46,83;13017443,37;Sonora Estância S.A.
2022-10-01;2019;2019-06-28;2019/3;29º LEN;A-4;Jaíba SE 1;UFV.RS.MG.043162-1;43162;UFV;Solar;Fotovoltaica;40,00;12,30;6,10;276,00;73,60;73,33;177881950,00;20;MG;3,84;69,86;19,16;46311364,23;Consórcio Jaíba
2022-10-01;2019;2019-06-28;2019/3;29º LEN;A-4;Oitis 8;EOL.CV.PI.044367-0;44367;EOL;Eólica;Eólica;37,10;19,40;5,90;208,00;80,01;61,53;223045220,00;20;PI;3,84;52,15;20,83;58069570,42;Força Eólica do Brasil S.A. III
2022-10-01;2019;2019-06-28;2019/3;29º LEN;A-4;Oitis 1;EOL.CV.PI.044555-0;44555;EOL;Eólica;Eólica;37,10;19,80;6,00;208,00;80,00;61,53;223045220,00;20;PI;3,84;52,15;20,83;58069570,42;Força Eólica do Brasil S.A. I
2022-10-01;2019;2019-06-28;2019/3;29º LEN;A-4;Milagres I;UFV.RS.CE.044573-8;44573;UFV;Solar;Fotovoltaica;32,74;9,90;3,00;276,00;64,99;76,45;135669310,00;20;CE;3,84;69,86;16,92;35321351,21;LigthSource Holdings 1 Limited
2022-10-01;2019;2019-06-28;2019/3;29º LEN;A-4;Milagres II;UFV.RS.CE.044574-6;44574;UFV;Solar;Fotovoltaica;32,74;10,00;3,00;276,00;64,99;76,45;135669310,00;20;CE;3,84;69,86;16,92;35321351,21;LigthSource Holdings 1 Limited
2022-10-01;2019;2019-06-28;2019/3;29º LEN;A-4;Milagres III;UFV.RS.CE.044575-4;44575;UFV;Solar;Fotovoltaica;32,74;9,90;3,00;276,00;64,99;76,45;135669310,00;20;CE;3,84;69,86;16,92;35321351,21;LigthSource Holdings 1 Limited
2022-10-01;2019;2019-06-28;2019/3;29º LEN;A-4;Milagres V;UFV.RS.CE.044576-2;44576;UFV;Solar;Fotovoltaica;32,74;10,00;3,00;276,00;64,99;76,45;135669310,00;20;CE;3,84;69,86;16,92;35321351,21;LigthSource Holdings 1 Limited
2022-10-01;2019;2019-06-28;2019/3;29º LEN;A-4;Milagres IV;UFV.RS.CE.044579-7;44579;UFV;Solar;Fotovoltaica;32,74;10,00;3,00;276,00;64,99;76,45;135669310,00;20;CE;3,84;69,86;16,92;35321351,21;LigthSource Holdings 1 Limited
2022-10-01;2019;2019-06-28;2019/3;29º LEN;A-4;Vila Galupo;PCH.PH.PR.037822-4;37822;PCH;Hidro;Hidro;5,67;3,09;1,00;288,00;199,99;30,55;27251710,00;30;PR;3,84;72,98;52,07;7094951,84;Sudoeste Energia Ltda.
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Prosperidade II;UTE.GN.BA.037897-6;37897;UTE;Gás;Gás Natural;37,36;34,90;33,40;292,00;188,90;35,30;121851000,00;25;BA;4,13;68,58;45,66;29453952,14;Imetame Termelétrica
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Novo Tempo Barcarena;UTE.GN.PA.037898-4;37898;UTE;Gás;Gás Natural;604,52;584,10;569,70;292,00;188,95;35,29;1502150000,00;25;PA;4,13;68,58;45,67;363101281,12;Consórcio Barcarena
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Graviola 3;UFV.RS.PI.037745-7;37745;UFV;Solar;Fotovoltaica;75,00;23,00;7,20;209,00;84,00;59,80;289584000,00;20;PI;4,13;48,52;20,30;69998549,67;Consórcio Grupo Graviola
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Graviola 4;UFV.RS.PI.037746-5;37746;UFV;Solar;Fotovoltaica;75,00;22,90;7,20;209,00;84,00;59,80;289584000,00;20;PI;4,13;48,52;20,30;69998549,67;Consórcio Grupo Graviola
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Serra do Mel I;UFV.RS.RN.037811-9;37811;UFV;Solar;Fotovoltaica;60,00;20,90;6,30;209,00;84,90;59,37;223574150,00;20;RN;4,13;48,52;20,52;54042579,16;Voltália
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Serra do Mel II;UFV.RS.RN.037812-7;37812;UFV;Solar;Fotovoltaica;20,00;7,00;2,10;209,00;84,00;59,80;74524720,00;20;RN;4,13;48,52;20,30;18014193,86;Voltália
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Ventos de Santa Eugênia 01;EOL.CV.BA.038077-6;38077;EOL;Eólica;Eólica;30,00;13,30;5,80;189,00;96,99;48,68;120000000,00;20;BA;4,13;43,69;23,44;29006526,47;Consórcio Santa Eugênia
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Ventos de Santa Eugênia 02;EOL.CV.BA.038078-4;38078;EOL;Eólica;Eólica;30,00;12,10;3,70;189,00;96,98;48,68;120000000,00;20;BA;4,13;43,69;23,44;29006526,47;Consórcio Santa Eugênia
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Ventos de Santa Eugênia 03;EOL.CV.BA.038079-2;38079;EOL;Eólica;Eólica;30,00;14,20;5,60;189,00;97,00;48,67;120000000,00;20;BA;4,13;43,69;23,45;29006526,47;Consórcio Santa Eugênia
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Ventos de Santa Eugênia 05;EOL.CV.BA.038081-4;38081;EOL;Eólica;Eólica;30,00;14,80;4,70;189,00;96,97;48,69;120000000,00;20;BA;4,13;43,69;23,44;29006526,47;Consórcio Santa Eugênia
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Ventos de Santa Eugênia 06;EOL.CV.BA.038082-2;38082;EOL;Eólica;Eólica;30,00;13,20;12,60;189,00;99,88;47,15;120000000,00;20;BA;4,13;43,69;24,14;29006526,47;Consórcio Santa Eugênia
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Ventos de Santa Eugênia 07;EOL.CV.BA.038083-0;38083;EOL;Eólica;Eólica;30,00;13,90;4,20;189,00;96,98;48,68;120000000,00;20;BA;4,13;43,69;23,44;29006526,47;Consórcio Santa Eugênia
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Ventos de Santa Eugênia 08;EOL.CV.BA.038084-9;38084;EOL;Eólica;Eólica;30,00;13,20;4,70;189,00;96,97;48,69;120000000,00;20;BA;4,13;43,69;23,44;29006526,47;Consórcio Santa Eugênia
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Ventos de Santa Eugênia 09;EOL.CV.BA.038085-7;38085;EOL;Eólica;Eólica;30,00;14,30;14,30;189,00;99,88;47,15;120000000,00;20;BA;4,13;43,69;24,14;29006526,47;Consórcio Santa Eugênia
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Ventos de Santa Eugênia 12;EOL.CV.BA.038088-1;38088;EOL;Eólica;Eólica;30,00;13,80;5,60;189,00;97,00;48,67;120000000,00;20;BA;4,13;43,69;23,45;29006526,47;Consórcio Santa Eugênia
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Ventos de Santa Eugênia 13;EOL.CV.BA.038089-0;38089;EOL;Eólica;Eólica;30,00;14,10;14,10;189,00;99,88;47,15;120000000,00;20;BA;4,13;43,69;24,14;29006526,47;Consórcio Santa Eugênia
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Marombas I;CGH.PH.SC.038153-5;38153;CGH;Hidro;Hidro;3,26;1,63;1,30;285,00;233,00;18,24;13832000,00;30;SC;4,13;66,89;56,32;3343485,62;Hidreletrica Marombas I
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Marombas II;CGH.PH.SC.038154-3;38154;CGH;Hidro;Hidro;1,80;,88;,70;285,00;233,00;18,24;10404000,00;30;SC;4,13;66,89;56,32;2514865,84;Hidreletrica Marombas II
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Serra Negra;CGH.PH.MG.040663-5;40663;CGH;Hidro;Hidro;3,00;1,82;1,80;285,00;228,00;20,00;17124420,00;30;MG;4,13;66,89;55,11;4139332,85;Mantiqueira Energia
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Gameleira 1;UFV.RS.CE.040708-9;40708;UFV;Solar;Fotovoltaica;30,00;8,60;2,60;209,00;84,39;59,62;141510000,00;20;CE;4,13;48,52;20,40;34205946,34;Consórcio Gameleira
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Gameleira 2;UFV.RS.CE.040709-7;40709;UFV;Solar;Fotovoltaica;30,00;8,60;2,60;209,00;84,38;59,62;141510000,00;20;CE;4,13;48,52;20,40;34205946,34;Consórcio Gameleira
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Gameleira 3;UFV.RS.CE.040710-0;40710;UFV;Solar;Fotovoltaica;30,00;8,60;2,60;209,00;84,37;59,63;141510000,00;20;CE;4,13;48,52;20,39;34205946,34;Consórcio Gameleira
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Gameleira 4;UFV.RS.CE.040711-9;40711;UFV;Solar;Fotovoltaica;30,00;8,60;2,60;209,00;84,36;59,63;141510000,00;20;CE;4,13;48,52;20,39;34205946,34;Consórcio Gameleira
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Aura Queimada Nova 02;EOL.CV.PI.040567-1;40567;EOL;Eólica;Eólica;29,40;13,20;4,00;189,00;99,75;47,22;137381610,00;20;PI;4,13;43,69;24,11;33208027,56;Atlantic
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Serra do Seridó VI;EOL.CV.PB.038304-0;38304;EOL;Eólica;Eólica;24,25;10,70;3,30;189,00;99,68;47,25;99714000,00;20;PB;4,13;43,69;24,09;24102973,17;Consórcio Serra do Seridó
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Serra do Seridó VII;EOL.CV.PB.038305-8;38305;EOL;Eólica;Eólica;48,51;19,70;6,00;189,00;99,68;47,25;197427000,00;20;PB;4,13;43,69;24,09;47722262,51;Consórcio Serra do Seridó
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Alagoa III;CGH.PH.MG.044305-0;44305;CGH;Hidro;Hidro;1,52;1,06;,80;285,00;233,62;18,02;11732970,00;30;MG;4,13;66,89;56,47;2836105,87;Polifertil Energia
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Serra do Seridó IX;EOL.CV.PB.040613-9;40613;EOL;Eólica;Eólica;45,04;21,70;6,60;189,00;99,68;47,25;183754400,00;20;PB;4,13;43,69;24,09;44417307,23;Consórcio Serra do Seridó
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Cerradão 3;UTE.AI.MG.040785-2;40785;UTE;Biomassa;Bagaço de Cana;40,00;20,50;18,00;292,00;187,95;35,63;89000000,00;25;MG;4,13;68,58;45,43;21513173,80;Bioenergia Cerradão
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Ipiranga Bioenergia Mococa;UTE.AI.SP.040824-7;40824;UTE;Biomassa;Bagaço de Cana;40,20;16,00;6,90;292,00;188,90;35,30;50000000,00;25;SP;4,13;68,58;45,66;12086052,70;Ipiranga Bioenergia
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Serra da Mangabeira;EOL.CV.BA.044878-8;44878;EOL;Eólica;Eólica;75,60;40,20;12,10;189,00;99,88;47,15;302400000,00;20;BA;4,13;43,69;24,14;73096446,70;Statkraft
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Aura Caetité 01;EOL.CV.BA.044959-8;44959;EOL;Eólica;Eólica;29,40;11,10;3,40;189,00;98,20;48,04;137381610,00;20;BA;4,13;43,69;23,74;33208027,56;Atlantic
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Aura Caetité 02;EOL.CV.BA.044960-1;44960;EOL;Eólica;Eólica;29,40;12,90;3,90;189,00;98,20;48,04;137381210,00;20;BA;4,13;43,69;23,74;33207930,87;Atlantic
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Aura Tanque Novo 01;EOL.CV.BA.044961-0;44961;EOL;Eólica;Eólica;21,20;7,10;2,20;189,00;99,75;47,22;99064300,00;20;BA;4,13;43,69;24,11;23945927,00;Atlantic
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Aura Tanque Novo 02;EOL.CV.BA.044962-8;44962;EOL;Eólica;Eólica;15,90;6,20;1,90;189,00;99,75;47,22;74298220,00;20;BA;4,13;43,69;24,11;17959444,04;Atlantic
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Ventos de Santa Leia 12;EOL.CV.RN.045010-3;45010;EOL;Eólica;Eólica;8,40;4,90;1,50;189,00;99,00;47,61;33600000,00;20;RN;4,13;43,69;23,93;8121827,41;Ventos de Santa Leia
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Ventos de Santa Leia 13;EOL.CV.RN.045011-1;45011;EOL;Eólica;Eólica;8,40;4,80;1,50;189,00;98,98;47,62;33600000,00;20;RN;4,13;43,69;23,93;8121827,41;Ventos de Santa Leia
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Ventos de Santa Leia 14;EOL.CV.RN.045012-0;45012;EOL;Eólica;Eólica;8,40;4,80;1,50;189,00;98,97;47,63;33600000,00;20;RN;4,13;43,69;23,92;8121827,41;Ventos de Santa Leia
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Luiz Gonzaga II;UFV.RS.PE.045057-0;45057;UFV;Solar;Fotovoltaica;30,00;9,00;2,70;209,00;84,40;59,61;121006810,00;20;PE;4,13;48,52;20,40;29249893,64;Consórcio Luiz Gonzaga
2022-10-01;2019;2019-10-18;2019/4;30º LEN;A-6;Bela Vista;UTE.AI.SP.027917-0;27917;UTE;Biomassa;Bagaço de Cana;64,80;19,50;8,00;292,00;188,22;35,54;140300000,00;25;SP;4,13;68,58;45,50;33913463,86;Usina Bela Vista
